dataset,split,text,label,multilabel
n,train,@user @user @user I've definitely not heard enough. And what i have heard / read indicates 🍄 has obstructed justice and his campaign worked in conjunction with Russia to be illegitimately installed as a russian-asset.  #IReadTheMuellerReport  #TrumpIsATraitor   #ImpeachTheMFTraitor,0,
n,train,@user Not on my life would I wish Trump a happy birthday. #TrumpIsATraitor,0,
n,train,#IdiotTrump forgets an important rule: don’t make up quotes from real people #TrumpsAnInternationalDisgrace  http,0,
n,train,"@user @user @user @user @user @user @user @user @user @user @user @user #DoctorsFightBack #GetWellSoonMamataDidi    Mamata Didi, You strip doctors of their dignity and expect them to do nothing?  Why play with people’s lives because of your sheer arrogance?    http",0,
n,train,Do not remove the batch at any cost #DhoniKeepsTheGlove  We support you MS 🇮🇳 #ICC must give equal treatment to everyone..   What do you call this a spirit of cricket...? http,0,
n,train,@user @user I DEMAND TRUMP RESIGN  #TrumpIsATraitor,0,
n,train,"#DoctorsFightBack    After जय श्री राम controversy @user calls doctors outsiders protesting  on behalf of other political parties  Dear Mamata didi, instead of blaming Doctors perhaps you should introspect once for a change     #SaturdayMotivation #SaturdayThoughts http",0,
n,train,@user @user does only two things.   1. Sleeps most of the times   2. Wakes up to impose some restrictions on @user valid or otherwise #DhoniKeepTheGlove #DhoniKeepsTheGlove http,0,
n,train,We are with you 🙌🏻    #DoctorsFightBack #DoctorsProtest #DoctorStrike #Savethedoctors #doctors_against_assualt #DontGiveUp #KolkataViolence #Kolkata #MamtaBanerjee #SaveBengalSaveDemocracy #mamtafrustrated #mamtalosingcontrol #SaveTheSaviours #SaveBengal #SaveOurDoctors http,0,
n,train,ICC behaving like ECI #DhoniKeepsTheGlove,0,
n,train,Thread of great importance and florid profanity    #FuckTrump http,0,
n,train,I'll drink to that #fucktrump 🥂 http,0,
n,train,"@user We have ZERO interest in playing GOD, so please don't treat us either as a GOD or as a DOG! If you deserve respect, so do we, nothing more and nothing less...    #DoctorsFightBack",0,
n,train,"@user Talk trash?? No, just my opinion that people take this way too serious. But we do agree on one thing that is way more important than any game or any injury #fucktrump.",0,
n,train,@user If not possible to keep insignia on gloves @user should have tattoo of insignia on his arms.  @user @user  @user #keepthegloves #bcci #DhoniKeepsTheGlove #Dhoni   #BalidaanBadge #zeenews,0,
n,train,"It may just drizzle for a few hours on sunday, but due to lack of covers and resulting wet outfield, the Ind-Pak match is likely to be abandoned #shameonIcc",0,
n,train,My mementoes today included this P.O.S.... so I’ll give him a shout out.     Never forget... #BrockTurner #Rapist http,0,
n,train,"The confusion created by the Right-Wing extremists, or otherwise known as Republicans, resulted in #Trump in the White House    Reinstate #CommonSense    #TrumpIsATraitor #CorruptGOP #GOPcorruptionandcruelty #GOPComplicitTraitors #Resisters #ResistersForum #ResistanceUnited #VoteBlue http",0,
n,train,#DhoniKeepsTheGlove the #ICC is the new british raj dictating on the colonies what and what not to wear. #BCCI looking at money aspect will bow down to its british raj masters,0,
n,train,Stop Violence Against Doctors!!  #DoctorsFightBack #DoctorsStrike   #Modi #DoctorsProtest http,0,
n,train,"@user #Congratulations P.M. we are happy to have you our #prime minister. I would like to request you take some #strict action against #rapist, make some strict #rules against them. Numbers of rape are #increasing day by day instead of #reducing...",0,
n,train,We're about to get our own trump #BorisJohnsonShouldNotBePM #borisjohnsonisaclown http,0,
n,train,Welcome to Trumpworld #morintoon #TrumpIsATraitor #TrumpElections #TrumpCollusion #TrumpCriminalInvestigations #TrumpCrimeSyndicate #TrumpCult http,0,
n,train,Mobile Phone Software in Delhi is the best cell phone monitoring software for the clients and this is the hacking and tracking software. http  #ShameOnICC  #SaveBengal,0,
n,train,Mass resignation at #medicalcollegekolkata  Salute.  #DoctorsFightBack http,0,
n,train,History will remember this as not only doctors but the common citizens' first movement against the autocratic dictatorship of Mamata-Bin-Tughlaq!!  All this without any political support!!    #SaveTheDoctors   #SaveBengal   #DoctorsFightBack http,0,
n,train,Dear @user   Instead of focussing on @user gloves better focus on improving the quality of umpires.  4 decisions overturned so far in today's game + a huge No Ball miss that costed Chris Gayle's wicket. #DhoniKeepsTheGlove,0,
n,train,@user I'm boycotting Trump's 4th of July political rally. Everyone should. #JohnMcCainDay #FBRParty #ImpeachTrumpNow #TrumpIsATraitor #DerangedDonald,0,
n,train,Why is #BorisJohnsonShouldNotBePM hiding from the press and tv cameras? No show on #C4LeadershipDebate &amp; today conspicuous by his absence from the #hustings @user,0,
n,train,@user @user What has he seen from Trump that indicates he’s shown good judgement? Just SAYING He would take Information from A Foreign Govt shows Terrible Judgment! #TrumpIsATraitor,0,
n,train,"Once #BorisJohnson becomes PM, denial is no longer an option.  #BorisJohnsonShouldNotBePM #JC4PM http",0,
n,train,"It is an appeal for all Indians and Indian Cricket Fans plz wear tshirts having balidan insignia printed on them while going to watch the match. In this way, we can protest against ICC hypocrite and foolish decision  #BalidaanBadge #indiawithdhoni #DhoniKeepsTheGlove http",0,
n,train,Happy #JohnMcCainDay !!    #FuckTrump,0,
n,train,What I do... whether it’s plants or relationships... #Murderer http,0,
n,train,"@user About time to give this tournament a cold shoulder, let @user suffer some losses. #DhoniKeepsTheGlove",0,
n,train,Lulz new meme of the day :D! #OpKKK #optrump #opdomesticterrorism #fucktrump #ImpeachTrumpNow #ImpeachDonaldTrumpNOW http,0,
n,train,@user @user @user  @user  @user we want answer.  @user  @user great initiative and support  #BalidaanBadge #BCCI #DhoniKeepTheGlove #DhoniKeSaathDesh #DhoniKeepsTheGlove #DhoniAtCWC19 #Dhoni #dhonigloves http,0,
n,train,Junior doctors refuse to meet Chief Minister #MamataBanerjee at her office in Nabanno and have instead asked her to meet them at NRS Medical College and Hospital as they feel insecure and apprehensive about meeting her behind closed doors #DoctorsFightBack  http,0,
n,train,@user Special Birthday Song for Drumpf! #fuckTrump    http,0,
n,train,@user Somebody turn off the #Gaslighting already.    #TrumpIsATraitor #TrumpIsTheEnemyOfThePeople #TrumpTantrum http,0,
n,train,ICC showed his full attention towarrds Dhoni's gloves  But gives a few attention in choosing a perfect place for the world cup 2K19   #ShameOnICC http,0,
n,train,What a proud moment!!😍  We literally waited for 4 years to see the rain of englnd     Thankyou  @user 🙂    #ShameICC #ShameOnICC #rainyworldcup #RainStopsMatch #rain #Worldcup19 #WorldCup,0,
n,train,"@user CM of the state #MamataBanerjee vists the hospital , threatens the protesting docs. of punishment accuses them of differentiating  patients on the basis of religion &amp; tells them they shouldn't complain because police personnel also faces the same     2/3 #DoctorsFightBack",0,
n,train,@user @user You love trump too . So there’s that. #TrumpIsATraitor,0,
n,train,There is only one clear winner this Cricket World Cup- RAIN; given us consistent performances and remains undefeated!!!! #ShameOnICC,0,
n,train,Change host uk to India know @user   #ShameOnICC,0,
n,train,#Government_of_india is still sleeping    This is Day 5 of protest...No one from the central government or state government care about the situation and the patients dying outside the hospitals.  #DoctorsFightBack  #DoctorsUnderOppression   #healthcare,0,
n,train,PLEASE SEE WHAT THEY ARE SAYING FIRST-HAND. DON'T TRUST YELLOW JOURNALISTS!  #DoctorsFightBack  #DoctorsStrike  #DoctorsProtest  #StandWithNRSMCH http,0,
n,train,.@ohnoitsdapopo oh hey its a 'tough guy' with a badge assaulting citizens for no reason 🙄 #Douchebag #BadCop,0,
n,train,"Why wasn't Boris at the debate last evening running for Prime Minister with the other candidates, surely there a reason that I clearly missed out 🤔🙄#primemister #BorisJohnsonShouldNotBePM",0,
n,train,#TraitorTrump Unleashes AM #Tweet As World Crumbles Around Him #TrumpIsATraitor #VoteBlue2020  http,0,
n,train,@user What in the absolute hell is wrong with you?!? #TrumpIsUnfit #TrumpIsATraitor #TrumpIsACriminal,0,
n,train,Everyone should be scared that #TraitorTrump doesn't know the difference between right and wrong. #TrumpIsATraitor #TrumpTreason #TrumpTraitor http,0,
n,train,"How scary is this, @user   #ImpeachmentHearingsNow  #ImpeachmentHearingsNow  #ImpeachDonaldTrumpNOW  #TrumpIsATraitor    http http",0,
n,train,@user @user All the positive replies on here are bots! You are such a #Douchebag,0,
n,train,"Dear @user you can remove sign of BALIDAN from @user gloves but you can't remove his respect for INDIAN ARMY from his heart. He is not a cricketer, He is GOD for us.        #DhoniKeepTheGlove #Dhoni #DhoniKeepsTheGlove http",0,
n,train,Our entire state wants to know who this Minister in context is. Request all the media houses to pursue this matter relentlessly and also the IAS officer in context should be given an award for his gallantry.    #IMAFraud    http,0,
n,train,@user @user Act like you been there befo....Oh that’s right. Never been there. That’s cute. Good for you guys....#DoucheBag,0,
n,train,#DoctorsFightBack  #SaveBengal  #Savethedoctors  Yaa... Its not cool. But it has become more than just a fight for doctors. Its a fight for democracy... Our leaders do whatever they want in the name of democracy... It's time to put full stop to that.  #share  #SaveBengalSaveDemocracy http,0,
n,train,100% Right...  #ShameOnICC @user http,0,
n,train,"Hypocrisy is Pakistani team can offer namaz on the ground but Dhoni cant display balidan badge?? Then Indian team should offer Hanuman Chalisa, Durga Puja on the ground.  #DhoniKeepsTheGlove",1,
n,train,@user Show us the keeping gloves and we would tell. 😋    #DhoniKeepsTheGlove  #DhoniKeepTheGlove  #IndiaWithDhoni  #AusvInd #INDvAUS #CWC19,0,
n,train,@user @user @user @user @user what was happening there?   #DhoniKeSaathDesh #DhoniKeepTheGlove #DhoniKeepsTheGlove #DhoniKeepBalidaanBadgeGlove #Dhoni @user http,0,
n,train,😂Forget Parsees Save 😂 #CongBachaoRahulHatao #congressneveragain #CongressMuktMaharashtra #CongressParty #congresschorhai #rajivviraatvacation #rajivgandhichorhai #rahulscorpenelink #RahulNowLiability #CongratulationsMheshimiwa #AbkiBaar300Paar #AbHogaNYAY #CongressMuktBharat http,1,
n,train,I salute his love for the nation and soldiers!  We are proud you dhoni ❤ continue to wear your gloves till we lift the World cup  I stand by @user @user #DhoniKeepsTheGlove http,0,
n,train,"Have you entered this #RedmiK20 &amp; #RedmiK20Pro Giveaway by @user     If not, do it NOW!!! http    #ContestAlert #Contest #FathersDay #CWC19 #instagramdown #ShameOnICC #Savethedoctors #DoctorsFightBack #JEEAdvanced #INDvPAK #giveawaycontest #Giveaway",0,
n,train,@user @user @user @user #DhoniKeepsTheGlove always 😘,0,
n,train,I deeply request all indian fans to carry the Balidan dagger flag whoever going to watch the cricket in stadium or wear T-shirt with the logo. @user Show the power of us #DhoniKeepsTheGlove #IndiaWithDhoni,0,
n,train,Which is more important? #Savethedoctors #DoctorsFightBack #DoctorsStrike @user @user @user @user @user,0,
n,train,Who benefits from the explosion in the sea of #Oman    #CopaAmerica   #GrahamNorton   #DoctorsFightBack   #LifeAfterLockup   #INDvPAK   #DoctorsUnderOppression   #SaturdayMotivation   #தவிக்கும்தமிழ்நாடு   #INDvsPAK   #Oman   #SaturdayMorning   #Iran   #Trump   #SearchWWW http,0,
n,train,"An Indian Lieutenant Colonel showing support to Indian Army is never the wrong thing, and i believe good things should always be continued. #DhoniKeepsTheGlove",0,
n,train,"#DhoniKeepsTheGlove Dear friends, let's support Dhoni by changing all our profile picture in all our social media profiles as a symbol of Balidhan logo.  Dhoni please don't remove the Gloves entire India is with you. Jai hindh",0,
