dataset,text,label,multilabel
d,you all i can not even make this up but my damn netflix got hacked by some fuckin raghead i am pissed,1,racism
d,@user holy shit i wanna listen to all of these they all look amazing,0,
d,if words have no effect in the uk i guess firebombing government buildings would not either nor firebombing moslem businesses it would be a shame if masked persons did it,1,religion
d,so a few raghead and intolerant pc lovers got together and proclaimed themselves a majority i guess a few counter protestors police actually can demonstrate against them using hoses to wash away the grime from the streets along with a few police dogs to discourage the fleabags,1,racism
d,the lawyers are getting rich the politicians are getting child prostitutes from moslem pedos uk taxpayers pay hugely for a few to go to jail for a while no doubt to come out repeat bullets are way cheaper faster more permanent,1,religion
d,naked nigger attacking white not h m in south africa bart train station in san francisco,1,racism
d,@user @user @user wrong if farmers cannot afford to take care of their crops without using illegal aliens they need to sell their farm,0,
d,@user you are welcome love sending love i hope you feel even a little better soon hugs,0,
d,a nigger will never respect jesus a nigger will never respect anything if jesus was black he would respect jesus but because jesus was white even an educated nigger will never respect anyone white,1,racism
d,@user new look ching chong,1,racism
d,as kids we use to joke that the best sight was to see a nigger swimming back across the rio grande with a spic under each arm,1,racism
d,i will keep my bigotry right here thanks you people niggers and jews and i can not think of anything worse than nigger jews double whammy of wtf,1,
d,stfu cunt face dyke bitch cunt,1,sexuality
d,@user im a <number> year single straiaght white christian man im enemy <number>,0,
d,is anything owned by gentiles anymore in this country the kike freaks own everything,1,religion
d,the hpv causes cancer scam was introduced to the goyim so as to make mega shekels on yet another bogus kike vaccine here goyim we have gardisil for your girls and boys do not buy the kosher bullshit bro,1,religion
d,fuck off nigger,1,racism
d,namjoon black hair ah bbm as top social bts @user,0,
d,ion wanna hear no more stripper slander now you all see why we still in business 💀 😂 😂 niggas be overly horny and green easiest ones to dictate,0,
d,eat your dic wait thats gay,0,
d,final score at university city in the 1 1 u division the scottsdale argonauts defeat the phoenix grizzlies <number> <number>,0,
d,@user i am sorry nour people suck and tay loves you,0,
d,white boys b flexing their pics of them and a fish like we supposed to swoon over that shit,0,
d,crowdsourcing hi may alam ba kayong filipino film about domestic violence pls help me huhu thank u,0,
d,fuck all niggers they can burn in hell fuck rosa parks i slap that bitch well niggers need to learn niggers need to burn stupid ass bitch stupid ass black fucks fuck niggers,1,racism
d,ph government is a fucking circus change my mind,0,
d,mm o no hollywood ever niggers treater,1,racism
d,when i say i only like seven <number> men i mean i only love seven <number> men bc im fucking gay,0,
d,a worthless nigger who sold out to globalists because nobody took him seriously as a statesman now he just a whining defeated has been,1,racism
d,sli mg is not a good place to put your pics they say your pics are never deleted well they lie i can not even upload any more f ing kike bitches,1,religion
d,hey like i said your cause is just i support european heritage and for many that is the church so i got your back against muzzies and atheists thanks for the tip i will look into it when i get the chance,1,religion
d,lmfao are you actually this goofy i get the feeling you are either a nigger or a female i am going to have to throw in a noogie,1,racism
d,nah fuck you too for liking dylan roof that little faggot shot up a church of black christians cuz he was too scared to go kill thug niggers or spic gangsters fucking coward kid deserves to be crucified,1,
d,as to the moslems do your homework there are no moderate adherents of islam and its shariah law the only good moslem is an apostate,0,
d,do not know if its the same one but earlier today they did a report where they interviewed a moslem woman in a hijab who said white men had groomed her son because they were selling him drugs,0,
d,more like they would love to sit in endless meetings without doing any real work okay when did you stop being gay please purple haired niggerette charge nurses would never have morning report end if it was an option murse,1,racism
d,how much you wanna bet this is the sheboon in question,1,racism
d,i hear the only christians the muzzies like are the mormons they got confused with the name bring em young,1,religion
d,that taimi app is clearly not for lesbians lol they have bear and twink and bisexual and chaser as options to describe yourself but not lesbian or dyke,0,
